id,male,female
6413,0,1
1919358,1,0
2775222,0,1
1890369,0,1
1903340,0,1
1887043,2,0
52260,0,2
3150760,0,1
3457374,0,1
3462718,0,1
54190,0,2
3418891,4,0
29864,0,1
9913,2,1
1890587,1,0
3466507,0,2
571231,0,1
18691,1,1
122805,1,0
79752,0,1
53725,0,2
36987,0,200
32952,0,4
41839,0,1
1198639,1,0
1930769,1,0
109692,1,0
3423341,1,0
2802529,1,0
42028,0,1
36473,0,2
31137,1,0
1943601,1,0
26207,0,1
1890406,1,0
1940371,0,2
1948733,0,3
1909789,1,1
122174,1,0
1195441,0,3
1941,0,1
12527,0,2
1912708,0,1
3463839,4,0
38101,1,0
15902,2,0
41232,7,0
56335,1,0
19388,0,1
122441,1,0
1890543,2,0
953745,1,0
1960103,0,2
134362,0,1
123591,0,10
35671,0,1
23972,0,2
61056,0,1
34366,0,2
1917180,3,0
16042,0,1
1198275,0,1
56427,0,2
1198201,4,1
52020,0,5
1206657,0,1
3409129,0,1
42422,0,2
3451631,0,1
36845,1,1
54742,0,1
53671,0,1
3449591,0,1
1900581,0,1
1926480,0,4
14577,1,0
127120,1,0
79898,1,1
1556668,2,0
63318,0,1
42235,1,0
43685,0,1
1889631,0,1
3070273,1,0
1895224,0,1
41102,0,1
1555741,2,0
1889085,1,0
16609,1,0
54224,0,1
64223,1,0
1905751,1,0
1909953,0,14
1896040,1,0
1941093,0,1
26813,1,0
1942575,1,0
1901334,0,4
69224,2,1
63726,1,0
35505,0,2
6348,1,0
3205,0,1
3225470,1,0
61365,1,0
1890017,2,0
1913879,2,0
1211230,1,1
793744,1,0
1913401,2,9
3462804,1,0
3420684,1,1
24534,2,0
12406,3,0
58056,1,0
28113,0,2
1558982,0,1
65772,0,6
54808,0,1
1925695,2,0
31192,0,1
84325,2,0
16427,3,0
3456622,1,0
1940543,1,0
57134,1,0
1211368,3,0
82674,1,0
1911973,0,1
1940006,4,0
1913537,2,0
14867,0,1
112062,0,4
3449855,0,2
3410111,0,1
3459176,1,0
6982,1,0
3415652,0,4
3427079,2,0
1892166,0,1
13419,0,1
126020,1,0
1903637,0,1
103543,6,2
1891170,3,0
129319,2,0
110480,2,0
25243,1,2
3450009,0,1
32582,0,1
24466,0,1
124537,0,2
1925503,1,0
10778,0,2
56454,1,1
30617,3,2
12374,1,0
1917919,2,0
130369,1,0
3452039,0,1
34609,0,1
32528,2,0
41108,1,0
3415532,1,2
42882,9,0
3159,1,1
957320,1,1
50530,26,0
1891514,0,1
125864,0,1
5870,0,1
1899309,2,0
263312,0,1
115917,0,1
1944317,0,3
139501,0,1
1938688,0,1
53978,2,0
948,1,0
1491169,2,0
1632,0,1
13298,0,1
957415,0,2
1916558,1,0
7078,1,0
2789079,0,1
64605,1,0
1556028,0,1
9646,2,0
83307,1,0
36054,0,6
1895482,0,3
27644,0,3
1558789,0,1
3461419,0,4
1909404,0,1
1909372,0,1
26769,0,1
33412,1,0
3418431,1,0
1912952,0,1
113261,0,1
1911786,0,1
1919663,1,0
310380,1,0
1950976,0,1
3466201,0,1
1897117,1,0
13931,1,1
35803,0,3
1949243,1,0
4197643,1,0
24667,1,0
72463,0,1
1208442,0,1
19639,0,2
1894101,0,2
42110,0,1
55996,0,2
32363,18,0
15572,2,0
72351,1,0
48915,1,0
25028,0,1
1213240,0,2
3409725,0,1
30796,0,2
3454285,0,1
3446725,1,0
124534,0,1
954158,0,1
40849,4,2
34682,0,3
2774970,0,2
26790,0,1
16514,0,1
3453895,0,2
3454274,0,1
3453941,0,1
1900395,0,2
26370,2,0
1491188,4,0
66402,2,0
32724,0,2
58167,0,2
1921169,1,0
3408572,2,0
58500,0,1
1960182,1,0
29980,1,0
25581,1,0
57751,1,4
3460392,1,0
3463228,1,0
8897,0,1
1195885,0,1
8675,0,2
60803,0,1
68457,0,2
361830,0,400
1860864,0,2
59980,0,1
69409,0,1
84211,0,1
84206,0,2
1246,3,1
41718,2,1
1939175,0,1
14876,0,1
1914316,4,0
25334,0,1
729,0,7
387062,0,1
8162,0,3
39829,0,13
61055,0,2
8701,0,5
49418,0,2
16111,1,10
1959215,1,0
1942198,1,0
1922761,0,1
1966,1,0
130906,1,0
130883,1,0
33838,2,0
55072,1,0
53248,1,0
1899241,1,0
57559,3,0
11738,0,1
124711,0,3
9550,0,1
55981,0,1
104813,0,1
14797,0,1
92606,0,7
3450628,0,1
1912225,1,0
6253,0,2
57318,0,1
1917111,1,0
1913390,2,1
1914743,0,1
59906,0,1
1916911,0,2
1930426,3,0
4286,1,4
38668,1,0
1925536,1,0
112090,0,1
1922483,2,0
8289,1,0
30619,1,2
3306590,0,1
7637,1,1
33582,1,0
1559404,1,0
25142,0,2
1942515,0,1
1959147,0,1
14749,0,2
61497,3,15
1898830,0,4
85194,0,2
32829,0,1
1887275,1,0
1919666,1,0
3035656,1,0
6577,0,1
69124,0,2
17549,0,1
62785,0,4
69294,0,1
30123,0,3
128864,0,1
35680,0,4
1898927,1,0
85239,1,0
1206689,1,0
29597,0,1
65304,0,1
15716,0,2
69472,0,1
15853,0,1
1556783,0,2
17275,0,4
128927,0,2
138210,0,1
42519,0,200
1894749,0,2
1935719,0,1
7427,0,1
40709,1,0
54944,2,0
54649,1,0
1940268,3,0
1194100,1,0
1926108,0,1
1909399,0,1
54255,3,3
41268,0,1
1927826,1,0
1887997,0,1
4014,0,2
25813,0,1
10832,0,1
6715,0,1
4024,0,1
107707,0,1
3225063,0,1
1211519,0,1
1210211,0,1
13824,0,1
51958,1,0
61236,2,0
109246,1,1
17274,2,0
26268,1,0
132109,1,0
1553575,1,0
107230,24,0
39141,2,0
29874,0,1
42006,0,1
1917907,0,1
52754,0,11
11856,2,0
141745,1,0
1917980,0,3
1908323,0,1
3446789,0,3
7753,0,2
56480,0,1
1860894,0,1
257442,0,1
1911520,0,2
62192,2,0
1212202,0,2
19361,0,6
14827,1,0
33884,13,0
15538,1,0
105538,0,1
4693,0,1
1955429,0,2
34857,1,1
35752,0,1
55155,0,1
1558932,0,1
127541,0,1
1860711,2,0
36536,1,0
83313,0,1
53187,0,2
38143,0,6
2870446,0,1
112257,0,1
134683,0,1
59746,0,1
26986,0,1
1921449,0,1
107695,0,1
141421,0,1
33046,1,1
6736,0,3
2870352,0,1
3115414,0,10
69339,0,1
40598,0,1
32901,0,1
36589,0,1
3225140,0,1
1213121,3,10
24630,0,325
18039,0,29
1895982,1,0
1887913,7,0
69858,2,0
22972,0,1
3306581,1,0
11532,0,3
416596,1,0
125965,0,2
1911780,0,1
124989,0,9
1895758,0,2
1903353,0,2
1944260,0,2
1959308,0,1
127565,0,1
83010,0,0
58818,1,0
55218,1,0
7406,0,3
1897145,0,1
1745,0,1
958288,0,1
54789,0,4
54679,0,2
1887105,0,4
34203,3,0
9254,0,1
3455873,0,1
1951914,0,1
32587,0,2
954382,1,0
51000,0,2
3418871,0,1
25187,0,2
18778,0,1
18194,0,1
68940,0,9
3417564,0,1
57983,1,0
52423,2,0
1937189,2,0
1896278,1,0
55523,1,0
54701,0,2
37460,0,3
4096607,1,1
1914194,0,1
50726,0,2
1903704,0,1
56099,0,1
1960607,0,1
3446523,2,0
124116,0,4
58002,0,1
2220,0,1
9061,0,1
33509,0,1
953144,0,1
41340,1,0
54981,0,1
8933,0,1
1899859,1,0
16512,1,0
6885,0,2
29774,3,0
1557671,1,0
2870366,2,0
1958560,3,0
133457,1,0
140252,1,0
138678,1,0
1924706,1,0
37699,1,0
3450784,0,1
16518,0,1
1910070,0,1
3465797,0,1
71958,0,1
39000,1,0
3446823,2,0
1900041,0,1
42813,0,1
30891,10,6
27450,2,0
1240,1,0
54102,0,4
1909357,0,1
16617,5,32
125867,0,1
53548,1,0
41531,5,1
30557,1,0
131075,3,0
10339,3,1
36361,0,1
3423519,1,0
1913424,9,0
41493,0,1
56037,0,1
1560047,0,1
17924,0,3
1930667,0,2
27653,0,3
1197249,0,2
1926751,0,5
1914389,1,0
12593,0,1
3418338,0,2
1916467,0,1
120366,0,1
1908175,0,3
1895710,0,1
39437,0,5
12417,1,2
1321,0,2
3451413,0,1
11507,0,1
18600,1,0
120429,0,2
1211898,2,0
32880,1,3
51234,0,1
1559203,0,1
1559179,0,1
133879,0,1
43093,1,0
23311,2,0
1895453,1,0
42074,12,0
8540,0,1
1196921,0,1
2869966,1,0
1948174,1,0
1890348,1,0
573212,1,0
3453916,0,1
80717,0,2
1937879,0,1
1914635,0,0
1924659,1,0
31158,2,2
332545,0,2
3448905,0,1
3462649,0,1
129567,0,1
59659,0,1
34468,0,1
6545,0,1
31571,0,1
1919212,1,0
26729,2,3
1558970,0,1
50828,0,3
53238,0,1
33668,0,1
1895467,1,0
1891279,1,0
1922604,0,1
126836,0,2
128801,0,1
124544,1,0
3856,0,2
24321,1,0
38561,0,1
108786,0,9
112099,1,0
951571,0,1
3417452,0,1
4589,1,0
55969,2,0
16094,2,0
39022,2,2
1910555,2,0
127469,1,0
16888,2,1
1205461,3,0
1909598,0,2
1887052,1,0
1556802,0,1
1559226,1,0
58931,2,0
50790,0,6
1207065,0,2
1919697,0,1
1951732,0,2
110461,2,0
9460,0,1
52913,1,0
1912973,1,0
2448,0,1
33336,1,2
7912,1,3
2974360,1,0
8260,2,0
3115385,2,1
1930547,0,1
12640,0,3
28106,3,0
18625,1,6
17147,0,2
103474,0,1
1915416,0,1
2738,1,0
3115268,2,2
1136,1,0
53547,2,0
4221,1,0
17782,1,0
126780,1,0
958521,1,0
15931,16,0
416458,2,0
124840,3,1
1199889,1,0
62364,2,3
4179,5,0
1960170,2,0
81237,0,1
1844042,0,8
3429082,1,0
19065,1,0
104388,0,1
1926650,0,2
126578,2,0
106339,3,0
4311,11,0
1951935,0,1
3409876,0,1
1904384,0,1
30372,0,2
2870441,0,1
36989,0,1
79751,0,1
141662,0,1
32035,0,1
1213131,1,0
51003,0,1
7829,0,2
23756,0,1
13727,0,2
55452,2,1
53279,2,0
55214,2,1
54528,1,0
52228,3,2
1903316,0,2
8270,0,1
1916431,0,1
6176,0,2
3409026,1,4
61135,0,1
35107,0,3
112125,0,3
134451,0,1
1938977,1,0
1904366,3,0
1901515,1,0
55667,2,0
3415830,1,0
9547,1,0
1911357,0,1
1959535,1,0
28211,0,1
1126996,1,0
18445,1,0
34781,0,1
4507,4,0
1891610,3,7
1890472,1,0
57785,0,1
7225,1,0
654950,1,0
1902357,1,0
1204303,2,0
52654,1,0
2789080,1,0
1207936,1,0
50819,1,0
1927860,0,1
475650,1,0
1921038,0,1
1940412,0,2
82785,0,1
4096840,0,2
11175,0,1
32961,7,0
105986,3,2
127206,1,0
1950309,2,0
84231,1,0
70702,3,0
80221,2,0
3269484,0,1
1910580,1,0
1918634,0,1
1924709,2,0
1905383,1,0
3460080,0,1
1829245,1,0
1922518,2,0
1897518,55,0
1783,0,1
7997,1,1
8234,0,1
87333,0,4
1630,0,1
3306,0,1
18491,0,0
53971,1,0
34363,1,7
128659,2,0
1957562,3,0
3537812,2,0
32436,1,1
7206,1,0
1930949,1,0
1933725,3,0
1934212,2,0
1907224,2,0
16984,3,0
29967,4,0
3416091,2,0
100324,1,0
1200112,1,0
1197554,1,0
1158,1,1
1203240,1,0
1895843,0,1
9968,1,0
1936396,0,1
37077,0,2
3450832,1,0
532577,2,0
26116,0,1
40892,2,1
1942342,0,1
1902770,0,1
38483,0,1
1898836,0,1
2917422,1,0
1903020,3,0
100394,0,3
1555435,2,0
31161,0,1
125887,1,0
920282,0,2
1199923,0,1
65091,0,1
42818,3,0
3452216,0,2
1209572,1,0
12062,1,0
3425012,0,1
35719,4,0
36901,0,2
1894204,0,1
23770,0,1
14168,0,2
72759,0,1
1899222,0,1
3421480,2,0
22792,0,1
3175464,0,3
4036,0,1
1897778,0,6
4109,0,1
4064,0,1
4047,0,1
4120,0,1
30660,0,4
11761,0,4
5856,0,1
1900064,0,1
127766,0,2
1928022,2,0
124838,8,0
35363,0,2
1920223,0,1
1892477,0,1
1206469,0,2
54816,0,1
1910894,1,1
1957987,2,0
1196005,0,1
55380,1,0
39985,1,0
3451073,0,1
1209315,2,0
579011,0,2
6811,0,1
130487,0,1
4494,0,2
1904504,0,4
24623,0,2
56120,0,1
62354,0,1
17106,0,1
2472,0,2
7235,2,0
7629,0,2
958471,0,1
3403,0,1
8569,0,1
16590,0,10
1905782,0,1
1909776,0,1
12301,0,2
1930479,0,4
16211,0,1
50686,1,0
63502,1,0
1903853,2,0
1931033,2,3
8032,1,0
53327,1,1
116646,1,0
1909299,2,0
9820,2,0
3456114,1,0
1897127,7,0
1927216,0,1
1890379,3,0
3450600,0,3
3175233,1,0
60834,0,3
4293,0,1
6924,0,1
34847,0,4
40357,0,1
3464654,0,2
130692,0,1
4514,0,1
59889,0,2
54557,0,1
63096,0,1
43295,0,5
102681,2,1
1891415,0,1
17202,1,0
17198,2,0
1901725,1,0
51718,0,1
31288,0,2
1210574,0,1
33455,0,1
1891239,0,2
1951131,0,3
1913154,1,0
1897742,1,0
34323,1,0
3424576,1,0
84416,6,0
1930490,6,0
60435,6,0
16404,48,0
1188,0,1
1202598,1,0
1901070,1,0
62318,1,0
18456,4,0
25344,2,0
82281,0,1
85754,0,1
1867908,0,1
16317,2,0
1560855,2,0
1860752,2,0
1952560,0,2
37369,0,1
1896953,0,1
10432,0,1
1949429,3,0
53273,0,2
1905159,2,0
40066,0,1
128631,1,0
1917493,1,0
3225537,1,0
1556787,1,0
1556849,0,3
1955370,0,1
127651,0,1
36171,0,1
1557510,0,1
1923420,0,4
1206508,0,1
42055,1,5
131099,1,0
1927865,1,0
1957535,1,1
1898705,3,0
43668,1,0
1890819,1,0
38328,1,0
125013,2,0
57884,1,0
14150,0,4
1903334,0,1
38800,0,1
58780,2,0
103585,1,0
1927864,1,0
62769,0,1
124367,0,1
1916382,0,2
69519,0,1
1930805,0,2
1896443,0,1
141453,0,1
55511,0,1
1926456,0,3
64823,1,0
655635,1,1
11305,0,1
56004,2,0
19489,1,0
27696,1,0
1923008,1,0
1899144,0,2
55761,0,1
41293,0,2
55330,0,1
127194,2,0
1946955,0,1
44377,0,1
6560,0,4
1556511,1,0
3150719,1,0
3465444,0,7
63508,3,0
958305,1,0
3459254,0,11
1915047,0,1
1560957,2,3
1903103,0,1
14659,0,1
1942797,0,4
3451526,2,0
30798,1,0
4096678,0,1
1557670,1,0
43184,3,0
54233,1,0
1944355,0,1
3310007,0,2
50398,0,2
3447733,0,1
66129,1,0
3415738,1,0
1959516,1,0
1920623,1,0
3447339,1,0
56495,0,1
1207046,1,0
1194123,1,0
3466679,1,0
17831,0,1
34494,4,0
35070,2,0
53394,1,0
40931,0,1
130615,0,1
132965,0,1
67175,0,1
1206220,0,1
18673,0,1
35029,0,1
44592,0,1
17935,0,1
68622,0,1
127342,0,1
18664,0,2
1204394,0,1
1200291,0,2
34722,2,1
1912961,2,0
13272,1,0
55302,1,0
1948822,0,1
17045,0,1
30102,0,13
29683,0,1
68867,0,1
3448447,0,1
1902055,10,5
57239,1,1
3423868,2,0
3424441,1,0
1917226,0,1
26651,0,1
3445427,0,1
41831,6,1
33647,1,0
1903105,0,3
53829,0,1
1557508,8,1
1937172,0,1
17201,1,1
957356,0,1
2917602,0,2
1198118,1,0
17579,0,1
3424771,2,0
1941283,0,2
53611,0,1
54577,0,2
1941271,0,1
1892189,2,0
14218,2,0
1901798,1,0
1206275,1,0
3428382,0,12
1940163,0,1
3418108,0,1
1897087,1,0
8046,0,1
3423633,0,2
36472,0,1
3455505,1,0
3250977,0,1
1931005,0,1
1939109,0,1
9352,0,3
1958709,2,0
1937224,1,0
1206228,0,1
15849,2,0
1900047,1,0
17075,1,0
1195282,1,0
37773,1,0
30920,4,0
1487416,2,0
1892593,0,2
2869989,1,0
35877,1,0
1914512,8,0
1897177,1,0
1896533,1,0
13266,0,2
38334,0,1
1898438,1,0
54754,0,2
1941252,1,0
122428,0,1
1905078,0,3
1892712,0,3
3704,0,1
1938123,1,0
1937978,1,0
3417177,1,0
3449505,2,0
62134,1,0
23050,0,1
123613,1,0
33042,1,1
2917314,5,0
1193868,0,1
10844,3,0
3206231,1,0
84220,1,0
3456013,1,0
1933334,1,0
532581,1,0
17362,1,0
29455,1,0
1553322,0,1
61235,0,1
32602,0,4
11306,0,1
1923200,0,2
1889878,6,0
80218,0,2
1206591,0,1
3408660,1,0
26838,0,1
1914746,1,0
1207141,2,0
103026,0,1
1557011,2,0
753701,1,0
62146,0,2
61342,0,4
1920571,2,0
16789,1,0
1894771,0,6
138168,2,0
1923971,0,1
63670,0,1
6848,0,2
49289,0,1
41950,0,1
1896608,0,1
40948,1,0
1959987,1,0
54251,2,20
3452959,2,0
1897551,3,0
1940747,2,0
32730,0,1
3035458,1,0
23515,0,2
34509,0,1
1940745,1,0
3446840,0,1
16905,0,1
1913654,0,5
1953426,1,0
1918822,0,5
1417,4,0
1953275,1,0
1646,0,6
1890212,1,0
1921578,0,1
1112782,0,1
16811,0,1
1903395,0,2
33785,1,0
18129,0,1
50573,1,0
9757,4,0
2974358,0,1
3460548,0,1
1943263,0,1
57161,2,0
3409108,2,0
1558972,0,1
3426313,1,0
40285,1,0
1905067,1,0
1919971,2,0
52044,3,0
13921,1,0
1206476,1,1
41593,0,1
112165,0,1
130878,0,3
69441,0,2
3462084,0,2
79924,0,1
52293,0,1
54506,0,2
39757,0,1
64814,0,1
43262,0,1
53020,1,0
1902611,1,0
35323,0,0
84177,1,0
37541,0,2
66884,0,4
49113,2,0
8807,9,0
3415439,0,1
19110,1,0
3251260,1,0
3766,0,2
29897,0,8
1557015,0,1
136660,1,0
61924,1,0
3448885,1,0
3448896,2,0
3448787,1,0
757192,1,0
42328,0,1
33001,1,0
104384,6,0
120367,1,0
526065,1,0
1923243,1,0
1893337,1,0
53074,0,5
1206466,1,0
52947,31,0
1947032,1,0
141362,0,1
23420,1,0
25554,0,1
1916953,1,0
53384,0,6
53457,1,0
3467526,1,0
58569,0,1
1938322,0,1
3428024,1,0
3422243,1,0
3417404,0,1
3445902,0,1
1860805,1,0
60788,0,3
84875,0,1
1206981,0,1
31877,0,1
1898399,0,1
41046,0,1
2869956,0,1
3415499,1,0
1922577,0,3
55484,0,5
30071,0,4
1557478,1,0
4305,1,0
130671,1,2
1935489,0,1
3416488,0,1
1942197,0,1
1919153,0,1
2974291,0,1
11700,0,1
27527,0,1
1925764,0,5
2396,1,0
3007640,1,0
33948,0,1
80226,15,0
1204302,0,2
1943534,0,2
1205253,1,1
58277,0,1
82781,2,0
1913057,0,1
61187,0,1
68930,0,2
3427950,1,3
2657994,0,2
1939914,1,0
58454,1,0
1941949,1,0
125211,1,0
125264,1,0
53695,1,0
41084,1,0
27608,1,0
11460,0,3
3408843,1,0
1206442,0,6
1944175,0,1
1915601,1,0
129043,0,1
141005,0,2
1918401,2,0
124841,1,0
51155,1,0
6406,0,2
53416,1,1
26566,1,0
3457836,2,0
1905126,2,0
24604,0,3
18122,1,0
512184,0,1
41588,1,0
3421620,3,0
3363,1,0
126088,1,0
53095,0,1
62055,0,1
1923568,2,0
1560998,4,0
1936980,3,0
1901882,0,1
1941158,0,1
1917785,0,1
1896499,0,3
11529,0,1
7265,0,1
7364,0,1
8425,0,1
8129,0,1
7462,0,2
8053,0,2
53821,0,3
84124,0,19
1199356,0,1
1897475,1,0
1201421,2,0
1899552,0,1
1897729,0,1
37391,0,1
1910274,0,10
953334,0,2
16734,4,0
4407263,0,1
64932,2,0
3408592,1,0
1909390,0,6
1899722,0,3
40451,0,1
1947105,0,1
1844088,1,0
16900,1,0
53601,0,1
1927970,0,1
1900404,0,6
3460090,0,1
3457057,0,1
7201,0,1
1899989,0,2
134684,0,1
61636,0,1
44890,0,1
85195,0,20
24747,0,9
7979,0,2
33603,0,1
1939520,0,1
124110,0,1
68829,0,1
16177,0,1
32082,0,1
1930334,0,1
84915,1,0
87341,200,0
43434,1,0
25070,0,1
22962,0,0
1202725,3,0
1206613,0,1
79915,0,1
3422627,0,1
1200203,1,0
10787,1,0
4196,1,0
10730,1,0
126691,0,1
127199,0,1
416190,2,0
55693,0,1
112011,1,0
8139,1,0
1905615,1,0
1933670,0,8
1482222,0,1
953377,0,1
3473,0,1
193913,0,1
3447400,1,0
36448,0,4
1948235,2,0
52798,1,9
590062,2,0
44456,1,0
1940156,0,1
1923988,0,1
1949077,0,1
1949170,0,1
23627,0,32
50596,0,7
71791,0,1
3175404,2,0
3453803,2,0
8070,1,1
8904,0,1
36749,0,1
31035,0,1
1895653,0,1
37820,0,1
108762,0,1
1937706,2,0
130944,5,1
55577,1,0
1917166,8,0
71703,4,0
128849,0,1
35447,2,0
3465103,2,0
1555424,0,1
1193480,0,2
1947372,0,1
26907,1,0
12122,0,2
53870,0,2
1891139,0,1
1555678,3,0
7732,1,1
1920616,0,1
1199902,0,1
1901972,0,2
33875,0,2
52437,0,1
1198127,1,0
57269,1,0
1199093,2,0
1890829,2,0
62584,1,0
1893513,0,1
1900359,0,3
1909477,0,1
1900399,0,1
1900378,0,1
52480,0,2
4661,2,0
1927374,0,1
1894458,1,0
26388,0,1
32693,0,1
41989,0,2
1959973,1,0
27156,1,0
1913232,10,0
7488,0,1
55363,0,6
1937749,1,0
103030,1,0
1891739,5,0
1941838,1,3
1919110,1,0
17204,2,0
3448140,0,2
416638,0,1
1894010,0,1
1943548,0,6
13996,0,1
1944266,0,6
3446416,0,3
2754,0,1
57119,0,2
1901421,1,2
3458093,4,0
27475,0,3
2297,0,1
61403,0,2
1921278,0,1
128582,0,2
4104,0,1
4373,0,3
1200062,0,1
36644,0,2
8641,0,4
65714,0,5
1898195,0,1
53844,0,6
53974,1,0
79876,0,1
3426988,0,1
37704,0,2
26105,0,1
127534,0,2
52895,0,1
79459,1,0
3457574,1,0
34643,0,1
1860910,0,6
1900089,0,1
82434,1,0
1196017,1,0
1556869,1,0
3449404,2,0
1198261,0,5
1918504,0,1
3269483,0,1
25629,0,1
1560924,0,1
3306576,0,2
53082,0,2
37652,3,0
17434,2,0
32565,1,0
18558,1,0
128438,4,0
1270,0,4
35474,0,1
9784,1,0
100355,1,0
17864,0,30
1913756,0,32
3429076,0,1
57014,0,1
84672,0,1
84652,0,1
18345,0,1
26281,1,2
1913249,0,1
1915230,1,0
1204981,3,0
15648,2,0
13548,1,0
6911,1,0
70717,4,0
1932098,1,0
1918313,6,0
39304,1,0
12130,0,3
35092,0,1
1922422,3,0
137771,0,1
54862,2,2
2254007,1,0
1951019,1,0
32872,0,12
36034,0,1
6679,0,1
44541,1,0
40746,0,1
33100,0,20
4612167,0,2
3445928,0,2
3458510,0,4
1920484,0,1
141586,0,4
1909366,0,1
11487,0,1
61189,0,2
1895797,0,2
70661,0,2
1908265,0,1
1927376,0,1
25009,0,2
33245,0,4
31138,0,1
36650,0,1
33209,1,0
3447133,0,2
3446647,0,4
3446687,0,8
3446659,0,4
3446824,0,3
3446478,0,5
3446079,0,5
3446587,0,4
3447238,0,4
3446504,0,1
3465141,0,5
27228,2,0
1924591,2,0
52067,0,6
1206647,1,0
1898290,4,0
1888466,0,1
127557,0,1
125917,1,0
1888726,1,0
1888637,1,0
1937945,0,1
128840,0,1
38003,0,1
109698,0,1
1557676,1,0
3456904,0,1
1001941,1,1
30560,1,0
23874,1,0
1556023,0,1
141998,0,1
13408,1,1
1892605,2,0
1926589,1,0
1212038,1,0
5941,0,1
1912504,0,2
30057,0,2
33697,0,2
40848,0,1
13806,0,2
141016,1,0
35233,0,2
58298,0,2
1940777,0,1
61143,1,1
3408818,1,0
124106,1,0
124753,1,0
84658,0,1
16393,20,0
18841,0,1
1212955,0,2
43298,0,2
131679,2,3
141053,0,2
128795,0,1
61815,0,4
32533,0,1
16428,10,0
17345,4,0
40623,3,0
125557,1,0
134139,1,0
701031,47,0
1938162,1,0
1915461,0,1
33232,0,2
70607,0,2
3453547,0,2
32103,0,1
3428419,2,1
3459201,0,1
31125,0,2
26513,3,0
35116,15,0
120097,0,1
1556118,0,2
2657845,0,1
38164,1,0
134994,3,0
14178,0,1
10416,0,2
36477,0,1
31643,0,2
123140,9,0
123532,0,1
1899709,0,1
1474027,0,1
1890488,0,2
42219,1,0
3409618,0,1
3454087,0,1
2917588,0,1
1944297,0,1
30200,0,1
108807,3,0
7040,1,0
123482,1,0
62869,0,2
1920687,0,1
72808,0,1
4281,0,1
2423,4,0
127434,0,1
54612,3,0
13439,1,0
128913,1,0
1210389,1,0
1489738,1,0
58034,0,2
27273,1,0
69234,0,1
40476,2,1
124952,1,0
1557864,0,1
51833,0,1
120849,0,1
1922575,3,0
52987,0,1
1556889,0,6
38176,0,1
32713,0,1
1949844,5,0
99666,1,0
7387,1,0
4186,2,0
11126,3,0
3452184,1,0
116501,0,1
1892977,0,3
1195843,0,1
3150884,0,2
1958146,1,0
40616,1,0
1891546,0,1
4035,1,0
4285,1,0
14048,1,0
62425,0,1
56036,1,0
3465783,1,0
12487,7,0
115093,1,0
1947332,1,0
127314,1,0
8538,12,0
53525,0,1
59835,0,1
14966,0,1
15605,0,1
15822,0,1
69882,0,1
64962,1,0
1201378,2,0
2399,1,0
29516,4,0
30119,1,0
3464422,0,1
1556395,0,1
1953747,0,1
3456968,1,0
31638,0,1
1895288,5,0
51928,0,1
53820,0,1
1946873,0,1
123603,2,0
53737,2,0
1899182,0,3
1941564,0,1
1209349,1,0
170756,1,0
63013,1,0
4823,1,0
36031,0,1
26514,0,1
1903417,0,1
122431,1,0
26676,2,0
37315,0,1
84864,0,1
4725,0,1
1919278,0,4
1892392,0,1
26692,1,0
3463004,2,0
2002,1,0
1930995,0,3
3448488,1,0
279233,1,0
129251,0,1
1902310,1,0
1935881,1,0
107685,0,1
14627,0,1
1201429,0,2
1917777,0,1
3446429,0,1
1925609,0,1
41804,0,6
29524,0,1
832,0,4
31204,0,1
35067,0,1
1958472,3,0
1959537,0,3
3464246,0,1
1919923,1,0
108800,1,0
52172,0,4
1958503,0,2
1914030,6,0
1900113,0,1
29481,0,1
63152,1,0
69726,0,1
61059,0,2
1951322,1,0
1913397,1,0
69130,0,2
39878,0,6
35406,0,0
69449,2,0
74523,1,1
18081,0,2
1905954,0,1
120158,0,1
9527,0,1
1905702,0,1
41175,0,2
33793,0,1
3425314,1,0
1951456,1,0
1910941,0,1
1919512,0,1
1203819,10,0
1560967,0,4
85175,5,0
1634,2,0
81857,0,1
13790,1,0
53144,1,0
14855,0,2
957723,1,0
124250,0,1
126906,0,1
9925,1,0
112934,1,0
1905534,0,1
1559912,0,1
43155,0,1
7648,0,1
1208096,0,2
68886,0,1
15934,0,2
1895039,0,1
675,0,5
55530,0,1
99745,0,2
1904865,1,0
1913013,0,1
32718,0,1
59678,0,1
26365,0,2
1887384,0,6
1892475,1,0
1926789,0,1
1915892,3,0
57379,1,0
1729,2,0
61511,1,0
1198171,1,0
2376,1,0
8696,0,2
1844061,0,1
1887725,0,1
1203475,0,1
3097457,0,2
1215759,0,4
1957443,1,0
131885,0,1
953637,0,1
957869,0,1
55355,0,2
17709,0,12
117131,0,1
19295,0,1
1208209,1,0
3424708,1,0
1902018,1,0
3448109,1,0
102679,2,0
50603,1,1
70680,1,0
3456373,0,1
29762,0,1
50433,0,1
23681,0,1
83899,0,3
29910,0,1
4643,10,0
68725,0,0
3446579,0,1
1911674,2,0
1491129,0,2
61123,0,5
2608,0,1
1943313,1,0
1908016,2,0
1905528,0,1
57934,0,1
1918844,0,1
1556309,0,1
1902295,0,1
3423502,0,1
64724,0,1
987,4,0
40942,2,0
64671,3,0
129262,1,0
1911753,1,0
1901156,4,0
10574,1,0
1926090,2,0
52543,0,1
1895619,0,2
1893304,0,1
11860,2,0
39047,4,0
112078,0,2
3459281,1,0
1926101,0,2
1940117,0,1
27554,0,2
136343,0,1
134678,0,1
